time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-11-16T17:00:02.440Z,35.5459,140.3297,62.52,4.7,mb,,79,1.985,1.09,us,usb000kzyr,2015-01-30T18:09:47.184Z,"3 km W of T?gane, Japan",earthquake,,6.9,0.084,,reviewed,us,us
2013-11-18T19:10:45.430Z,34.3343,137.0475,328,5.6,mww,,19,1.013,0.75,us,usb000l1hk,2022-03-10T00:59:31.803Z,"25 km SE of Toba, Japan",earthquake,,1.8,,,reviewed,us,us
2013-11-21T12:37:34.770Z,32.7443,141.0622,41.86,4.8,mb,,117,1.113,0.73,us,usb000l3ij,2014-02-11T02:18:53.000Z,"271 km SSE of Tateyama, Japan",earthquake,,4.9,0.088,,reviewed,us,us
2013-11-24T10:17:40.590Z,32.3457,141.7904,18.88,4.5,mb,,90,1.834,0.93,us,usb000l5pq,2014-02-11T02:18:57.000Z,"Izu Islands, Japan region",earthquake,,3.9,0.088,,reviewed,us,us
2013-11-28T16:15:06.080Z,35.5978,139.9774,72.22,5,mb,,84,1.714,0.69,us,usb000l7r3,2016-10-30T18:04:42.192Z,"11 km SE of Urayasu, Japan",earthquake,,5,0.038,,reviewed,us,us
2013-12-02T21:26:39.570Z,36.2425,140.4251,71.69,4.7,mb,,80,1.812,1.09,us,usb000l9if,2014-02-12T01:08:41.000Z,"4 km S of Okunoya, Japan",earthquake,,7.3,0.092,,reviewed,us,us
2013-12-03T06:58:16.000Z,35.7314,140.8952,15.62,4.6,mb,,112,0.635,1.03,us,usb000l9ve,2015-01-31T01:09:27.877Z,"5 km E of Hasaki, Japan",earthquake,,4.1,0.089,,reviewed,us,us
2013-12-04T21:10:11.430Z,35.8963,141.7741,16.36,4.5,mb,,116,2.953,1.41,us,usb000lbi0,2014-02-15T01:32:09.000Z,"near the east coast of Honshu, Japan",earthquake,,3.6,0.131,,reviewed,us,us
2013-12-14T04:06:15.330Z,35.6544,140.6546,42,5.5,mwb,,40,0.443,0.84,us,usc000lkgy,2020-07-10T18:58:15.562Z,"6 km S of Asahi, Japan",earthquake,,1.8,0.043,,reviewed,us,us
2013-12-14T15:13:53.470Z,34.594,135.857,21.81,4.5,mb,,130,1.222,0.98,us,usc000lmrx,2014-02-21T23:00:54.000Z,"2 km ENE of Tenri, Japan",earthquake,,6.9,0.191,,reviewed,us,us
2013-12-15T15:54:12.810Z,36.06,140.0804,82.92,4.9,mb,,111,1.586,1.29,us,usc000ln8l,2014-02-21T23:00:56.000Z,"7 km W of Naka, Japan",earthquake,,7.5,0.132,,reviewed,us,us
2013-12-20T06:00:31.090Z,32.1248,141.2244,50.77,4.5,mb,,142,1.546,0.97,us,usc000lvq7,2014-02-27T21:37:23.000Z,"Izu Islands, Japan region",earthquake,,9.1,0.163,,reviewed,us,us
2013-12-20T16:10:46.900Z,35.8725,140.0637,72.65,5.3,mb,,66,1.642,0.85,us,usc000lnyh,2016-09-28T13:26:09.962Z,"3 km SSW of Toride, Japan",earthquake,,4.2,0.044,,reviewed,us,us
2013-12-21T01:34:13.610Z,35.6065,140.6497,35.36,5.5,mwb,,42,0.405,0.75,us,usc000lpah,2020-07-10T18:58:37.140Z,"12 km S of Asahi, Japan",earthquake,,3.9,0.06,,reviewed,us,us
2013-12-25T02:56:26.430Z,35.3613,141.7669,40.81,4.6,mb,,89,2.763,0.92,us,usc000ly8x,2014-02-28T08:44:07.000Z,"94 km ESE of Hasaki, Japan",earthquake,,7.7,0.182,,reviewed,us,us
2013-12-29T01:17:56.310Z,33.6802,138.971,53.36,4.6,mb,,196,2.312,0.92,us,usc000lthz,2014-02-28T08:44:12.000Z,"110 km S of Shimoda, Japan",earthquake,,7.2,0.074,,reviewed,us,us
2013-12-30T09:44:16.670Z,36.1916,141.4436,35.27,4.7,mb,,123,2.633,0.77,us,usc000lu22,2014-02-28T08:44:13.000Z,"74 km NE of Hasaki, Japan",earthquake,,6.8,0.086,,reviewed,us,us
2014-01-02T07:48:30.020Z,35.2496,140.4761,35,4.5,mb,,108,2.198,0.8,us,usc000lvje,2014-03-07T00:25:55.000Z,"7 km E of ?hara, Japan",earthquake,,1.9,0.092,37,reviewed,us,us
2014-01-02T13:11:05.330Z,35.262,140.5056,28.93,4.8,mb,,102,2.216,1.24,us,usc000lvlc,2015-01-29T03:05:47.802Z,"10 km E of ?hara, Japan",earthquake,,4.4,0.06,93,reviewed,us,us
2014-01-04T18:12:20.390Z,33.7316,141.3232,33.98,4.7,mb,,64,1.404,0.84,us,usc000lww7,2014-03-07T00:25:58.000Z,"182 km SSE of Katsuura, Japan",earthquake,,4.9,0.092,39,reviewed,us,us
2014-01-05T14:28:08.320Z,33.4243,139.5192,29.8,4.6,mb,,86,0.394,0.78,us,usc000lx66,2014-03-07T00:25:59.000Z,"148 km SSE of Shimoda, Japan",earthquake,,5.1,0.073,67,reviewed,us,us
2014-01-07T13:11:46.680Z,35.308,140.4681,21.72,4.5,mb,,117,2.208,0.79,us,usb000m77h,2014-03-07T00:26:01.000Z,"9 km NE of ?hara, Japan",earthquake,,5.5,0.151,16,reviewed,us,us
2014-01-15T12:04:41.530Z,36.0651,140.7964,54.85,4.5,mb,,125,2.143,0.9,us,usc000meh1,2014-03-22T00:05:14.000Z,"17 km NE of Kashima-shi, Japan",earthquake,,7,0.124,19,reviewed,us,us
2014-01-17T09:53:21.060Z,35.5269,139.9986,73.94,4.6,mb,,116,1.769,0.66,us,usb000m2qq,2014-03-22T00:05:19.000Z,"7 km W of Ichihara, Japan",earthquake,,5.6,0.045,167,reviewed,us,us
2014-01-18T11:51:47.240Z,33.5958,141.1952,47.74,4.7,mb,,101,1.251,0.65,us,usc000meme,2014-03-22T00:05:21.000Z,"190 km SSE of Katsuura, Japan",earthquake,,6.5,0.133,19,reviewed,us,us
2014-01-21T17:25:35.300Z,33.5252,141.4622,30.85,4.8,mb,,117,1.439,1.3,us,usc000mid4,2014-03-22T00:05:28.000Z,"208 km SSE of Katsuura, Japan",earthquake,,5.3,0.135,21,reviewed,us,us
2014-01-22T14:47:47.990Z,31.9247,138.1033,350.64,4.5,mb,,53,1.87,0.53,us,usb000m684,2014-03-27T18:15:35.000Z,"282 km SE of Shing?, Japan",earthquake,,5.6,0.051,112,reviewed,us,us
2014-01-23T08:51:50.180Z,33.0839,139.5424,19.39,4.5,mb,,104,0.229,0.91,us,usc000mk75,2014-03-27T18:15:36.000Z,"185 km SSE of Shimoda, Japan",earthquake,,5.9,0.204,9,reviewed,us,us
2014-01-23T09:20:57.440Z,35.1438,141.0804,29.96,4.7,mb,,116,2.279,0.75,us,usb000m6kx,2014-03-27T18:15:36.000Z,"63 km E of ?hara, Japan",earthquake,,4.9,0.079,54,reviewed,us,us
2014-01-27T20:25:29.250Z,36.3612,141.0935,35.7,4.7,mb,,132,2.332,0.68,us,usb000m95n,2014-03-27T18:15:44.000Z,"near the east coast of Honshu, Japan",earthquake,,6.5,0.081,51,reviewed,us,us
2014-01-27T20:26:46.290Z,36.1071,141.283,44.96,4.5,mb,,150,2.52,0.59,us,usc000mnxe,2014-03-27T18:15:44.000Z,"58 km NE of Hasaki, Japan",earthquake,,9.2,0.221,7,reviewed,us,us
2014-02-05T01:11:41.300Z,33.2275,140.9005,69.98,4.7,mb,,153,0.918,1,us,usc000mval,2014-04-22T18:30:05.000Z,"216 km SSE of Tateyama, Japan",earthquake,,9.8,0.247,7,reviewed,us,us
2014-02-05T15:46:10.260Z,36.0251,139.716,91.78,4.8,mb,,134,1.322,0.88,us,usc000mvbb,2014-04-22T18:30:05.000Z,"1 km SW of Sugito, Japan",earthquake,,8,0.102,32,reviewed,us,us
2014-02-10T19:14:39.980Z,34.1564,139.9465,93.59,5.3,mb,,22,1.043,0.67,us,usc000mmd5,2015-01-28T22:53:00.997Z,"92 km S of Tateyama, Japan",earthquake,,3.9,0.03,410,reviewed,us,us
2014-02-11T02:37:49.190Z,33.1467,140.7949,65.82,4.5,mb,,129,0.823,0.75,us,usc000mydy,2014-04-22T18:30:12.000Z,"221 km SSE of Tateyama, Japan",earthquake,,10.3,0.191,10,reviewed,us,us
2014-02-18T15:29:33.230Z,36.098,139.8035,62.49,4.6,mb,,148,1.361,0.48,us,usb000myfm,2014-04-30T21:18:25.000Z,"0 km SE of Sakai, Japan",earthquake,,7.9,0.173,10,reviewed,us,us
2014-02-18T16:49:45.990Z,33.7552,135.9123,41.69,4.8,mb,,163,1.838,0.43,us,usb000myfq,2014-04-30T21:18:25.000Z,"7 km WNW of Shing?, Japan",earthquake,,11.3,0.555,2,reviewed,us,us
2014-02-19T15:42:13.120Z,35.6983,140.6942,53.45,4.6,mb,,135,2.181,1.08,us,usb000n0s3,2014-05-07T00:03:03.000Z,"4 km ESE of Asahi, Japan",earthquake,,8.2,0.136,16,reviewed,us,us
2014-02-21T22:31:11.030Z,35.9775,140.5326,54.2,4.5,mb,,93,1.96,1.36,us,usc000mw0t,2014-05-07T00:03:05.000Z,"5 km NNW of Itako, Japan",earthquake,,6,0.068,64,reviewed,us,us
2014-02-24T23:39:29.510Z,31.297,130.3832,160.36,4.6,mb,,60,1.87,0.78,us,usc000mxmy,2014-05-07T00:03:10.000Z,"7 km ENE of Makurazaki, Japan",earthquake,,5.6,0.076,51,reviewed,us,us
2014-02-26T03:55:07.170Z,31.7929,141.7244,10.3,4.5,mb,,122,2.085,0.69,us,usc000n4yk,2014-05-13T21:36:42.000Z,"Izu Islands, Japan region",earthquake,,4.9,0.092,38,reviewed,us,us
2014-03-03T13:00:50.470Z,33.546,141.8087,25.54,4.6,mb,,134,1.724,0.58,us,usc000nade,2014-05-13T21:36:50.000Z,"224 km SE of Katsuura, Japan",earthquake,,7.1,0.223,7,reviewed,us,us
2014-03-05T15:02:45.550Z,31.3621,138.2167,384.49,4.7,mb,,35,2.198,0.55,us,usb000n1jm,2014-05-15T02:23:09.000Z,"Izu Islands, Japan region",earthquake,,4.6,0.032,325,reviewed,us,us
2014-03-07T18:34:20.870Z,35.6111,140.5515,23.94,4.8,mb,,110,2.112,0.86,us,usc000n524,2014-05-15T02:23:31.000Z,"9 km S of Y?kaichiba, Japan",earthquake,,4.6,0.053,117,reviewed,us,us
2014-03-08T21:07:33.700Z,36.1613,141.2104,46.13,4.5,mb,,136,2.452,0.68,us,usc000nnqu,2014-05-15T02:23:46.000Z,"55 km ENE of Kashima-shi, Japan",earthquake,,5.4,0.181,10,reviewed,us,us
2014-03-11T20:04:31.360Z,35.7225,140.1604,58.52,5,mb,,78,1.778,1.05,us,usc000n86p,2015-01-28T23:21:20.266Z,"6 km W of Sakura, Japan",earthquake,,5.9,0.052,122,reviewed,us,us
2014-03-13T17:06:50.770Z,33.6842,131.8249,79,6.3,mww,,12,0.969,1.28,us,usc000nabv,2020-07-07T23:01:06.149Z,"32 km SSW of Hikari, Japan",earthquake,,1.8,,,reviewed,us,us
2014-03-16T00:05:28.910Z,35.7253,140.8487,40.27,4.8,mb,,119,2.286,0.73,us,usc000nptt,2014-05-16T21:51:43.000Z,"1 km ESE of Hasaki, Japan",earthquake,,7.7,0.197,11,reviewed,us,us
2014-03-18T17:24:42.360Z,35.7043,140.2107,61.52,4.6,mb,,120,1.823,0.85,us,usc000nfp6,2014-05-16T21:51:48.000Z,"2 km SW of Sakura, Japan",earthquake,,6.7,0.077,52,reviewed,us,us
2014-03-20T18:42:48.600Z,35.6644,140.8812,36.82,4.5,mb,,125,2.334,0.7,us,usc000nusb,2014-05-24T00:54:35.000Z,"8 km SSE of Hasaki, Japan",earthquake,,10.8,0.242,6,reviewed,us,us
2014-03-22T06:23:47.430Z,33.3051,141.2003,7.89,4.6,mb,,153,1.177,0.63,us,usc000nyuz,2014-05-24T00:54:39.000Z,"219 km SSE of Katsuura, Japan",earthquake,,7.1,0.315,4,reviewed,us,us
2014-03-22T11:05:39.270Z,33.6617,131.8645,85.66,4.6,mb,,52,0.984,1.05,us,usc000nkyw,2015-01-31T00:12:19.693Z,"33 km SSW of Hikari, Japan",earthquake,,6.4,0.063,81,reviewed,us,us
2014-03-29T01:53:57.700Z,36.3215,141.8379,20,5.4,mwb,,46,2.934,0.84,us,usc000nvji,2014-05-29T23:32:08.000Z,"109 km ESE of Takahagi, Japan",earthquake,,1.8,0.039,64,reviewed,us,us
2014-03-30T03:23:35.230Z,35.7148,140.1161,62.37,4.5,mb,,108,1.75,0.52,us,usc000nwhf,2015-04-12T05:23:25.817Z,"8 km NNW of Yotsukaid?, Japan",earthquake,,6.3,0.121,31,reviewed,us,us
2014-04-03T15:46:44.620Z,32.5421,132.0696,37.4,4.6,mb,,65,1.16,1.32,us,usc000p33x,2014-06-11T06:06:06.000Z,"38 km E of Nobeoka, Japan",earthquake,,5.5,0.073,59,reviewed,us,us
2014-04-10T04:19:03.610Z,35.69,140.0894,73.15,4.7,mb,,98,1.743,0.72,us,usc000pds7,2015-01-30T19:58:57.187Z,"8 km WNW of Yotsukaid?, Japan",earthquake,,2.1,0.115,26,reviewed,us,us
2014-04-15T18:36:09.930Z,36.1784,141.0124,37.62,4.7,mb,,110,2.291,1.05,us,usb000plkc,2014-07-01T02:38:11.000Z,"40 km NE of Kashima-shi, Japan",earthquake,,5.6,0.054,106,reviewed,us,us
2014-04-17T22:53:02.710Z,36.081,139.8409,64.85,4.7,mb,,53,1.396,0.61,us,usb000ppnp,2015-04-12T05:21:36.993Z,"4 km ESE of Sakai, Japan",earthquake,,5.6,0.041,189,reviewed,us,us
2014-04-21T21:22:54.340Z,35.5218,141.1712,21.79,4.7,mb,,121,2.607,1.37,us,usb000pt42,2014-07-04T01:35:03.000Z,"38 km SE of Hasaki, Japan",earthquake,,5.2,0.1,32,reviewed,us,us
2014-04-22T11:46:47.840Z,33.7051,140.8771,52.23,4.8,mb,,59,1.066,0.99,us,usb000ptra,2014-07-04T01:35:11.000Z,"168 km SSE of Katsuura, Japan",earthquake,,4.7,0.037,252,reviewed,us,us
2014-04-25T19:15:25.450Z,35.7036,140.9696,8.16,4.6,mb,,142,2.386,0.75,us,usb000qny7,2014-07-14T20:11:15.000Z,"12 km ESE of Hasaki, Japan",earthquake,,5.2,0.222,9,reviewed,us,us
2014-05-01T08:30:45.810Z,32.3226,138.625,82.95,4.5,mb,,97,1.258,0.47,us,usb000qy0j,2014-07-27T21:51:14.000Z,"255 km S of ?yama, Japan",earthquake,,5.1,0.205,7,reviewed,us,us
2014-05-03T07:20:23.400Z,36.2567,137.5918,10,4.5,mb,,89,0.571,1.42,us,usb000r0v9,2014-07-27T21:51:18.000Z,"27 km WSW of Hotaka, Japan",earthquake,,1.9,0.221,6,reviewed,us,us
2014-05-04T10:01:09.550Z,32.0747,132.0353,40.64,4.5,mb,,81,1.432,1.24,us,usb000r16b,2014-07-27T21:51:20.000Z,"50 km E of Takanabe, Japan",earthquake,,7,0.139,15,reviewed,us,us
2014-05-04T20:02:15.400Z,36.0884,139.9005,50.97,4.5,mb,,115,1.439,0.65,us,usb000q9s5,2015-01-30T22:19:41.128Z,"4 km N of Iwai, Japan",earthquake,,6.3,0.081,45,reviewed,us,us
2014-05-04T20:18:24.680Z,34.9118,139.4186,153,6,mww,,15,1.813,0.95,us,usb000q9sv,2020-07-07T22:57:55.417Z,"31 km ESE of It?, Japan",earthquake,,1.8,,,reviewed,us,us
2014-05-08T19:22:51.880Z,34.5965,141.5834,25.08,4.8,mb,,89,2.085,0.85,us,usb000qehn,2014-08-06T00:55:27.000Z,"130 km SE of ?hara, Japan",earthquake,,4.4,0.057,105,reviewed,us,us
2014-05-12T23:35:02.310Z,35.5972,140.0595,55.34,5.1,mb,,66,1.77,1.16,us,usb000qjz9,2016-10-30T18:02:46.788Z,"5 km W of Chiba, Japan",earthquake,,4.6,0.032,343,reviewed,us,us
2014-05-15T09:48:14.620Z,35.0598,139.2843,126.87,4.8,mb,,92,1.717,0.89,us,usb000qnid,2014-08-09T02:53:43.000Z,"21 km ENE of It?, Japan",earthquake,,5.9,0.084,48,reviewed,us,us
2014-05-25T01:29:30.450Z,32.4778,141.8074,18.52,4.5,mb,,124,1.795,0.63,us,usb000r36i,2014-08-23T08:36:46.000Z,"Izu Islands, Japan region",earthquake,,5,0.128,28,reviewed,us,us
2014-05-26T13:30:21.660Z,34.5658,141.6781,19.51,4.5,mb,,133,2.121,0.91,us,usc000rezr,2014-08-23T08:36:50.000Z,"139 km ESE of ?hara, Japan",earthquake,,6.1,0.313,3,reviewed,us,us
2014-05-27T16:12:10.480Z,32.5,140.5882,76.79,5.3,mb,,25,0.895,0.59,us,usb000r5he,2014-08-23T08:36:51.000Z,"283 km SSE of Tateyama, Japan",earthquake,,3.7,0.03,406,reviewed,us,us
2014-05-29T00:17:59.450Z,33.2844,139.3996,30.93,4.7,mb,,53,0.361,1.33,us,usc000r8dh,2014-08-26T01:21:02.000Z,"160 km SSE of Shimoda, Japan",earthquake,,4.3,0.08,47,reviewed,us,us
2014-06-04T13:15:53.300Z,32.4174,141.5766,47.06,4.9,mb,,36,1.64,0.77,us,usc000rav3,2014-08-30T17:02:54.000Z,"Izu Islands, Japan region",earthquake,,5,0.04,209,reviewed,us,us
2014-06-04T14:08:11.300Z,32.4023,141.772,20.46,4.6,mb,,90,1.796,0.65,us,usc000rmye,2014-08-30T17:02:54.000Z,"Izu Islands, Japan region",earthquake,,3.2,0.122,21,reviewed,us,us
2014-06-06T15:12:46.050Z,35.6209,141.0874,14.74,4.5,mb,,160,2.506,1.05,us,usc000rn0y,2014-08-30T17:02:56.000Z,"26 km ESE of Hasaki, Japan",earthquake,,6.5,0.242,5,reviewed,us,us
2014-06-08T17:03:06.010Z,34.6214,141.706,23.49,4.5,mb,,145,2.176,0.98,us,usc000rl11,2014-08-30T17:02:58.000Z,"138 km ESE of ?hara, Japan",earthquake,,6.7,0.384,2,reviewed,us,us
2014-06-09T08:58:44.150Z,34.9776,140.1875,53.67,4.8,mb,,96,1.883,1.16,us,usc000rn2g,2014-08-30T17:02:56.000Z,"15 km SSE of Kamogawa, Japan",earthquake,,6.7,0.109,27,reviewed,us,us
2014-06-12T14:53:28.090Z,32.4211,141.7902,19.11,4.6,mb,,116,1.803,1.2,us,usc000rmkl,2014-09-12T15:47:55.000Z,"Izu Islands, Japan region",earthquake,,6.4,0.193,10,reviewed,us,us
2014-06-12T16:07:23.100Z,35.4519,141.5201,22.76,4.5,mwr,,97,2.725,0.8,us,usc000rejw,2014-09-12T15:47:19.000Z,"69 km ESE of Hasaki, Japan",earthquake,,4.9,0.098,10,reviewed,us,us
2014-06-16T17:42:22.530Z,33.8719,139.58,130.28,5.3,mb,,24,0.769,0.78,us,usc000rg9l,2015-01-29T00:10:26.668Z,"106 km SSE of Shimoda, Japan",earthquake,,4.2,0.029,424,reviewed,us,us
2014-06-19T16:43:46.530Z,35.4925,140.0306,65.77,4.7,mb,,68,1.81,0.81,us,usb000rh0g,2015-05-17T18:20:10.760Z,"5 km WSW of Ichihara, Japan",earthquake,,5.7,0.063,82,reviewed,us,us
2014-06-25T15:41:47.040Z,36.0394,139.8683,50.1,4.5,mb,,149,1.431,0.73,us,usb000rvk1,2014-09-26T11:49:36.000Z,"3 km WSW of Iwai, Japan",earthquake,,8.6,0.192,11,reviewed,us,us
2014-06-26T09:26:02.350Z,34.0354,141.5008,37.72,4.5,mb,,111,1.681,0.79,us,usc000rrnu,2014-09-26T11:49:38.000Z,"164 km SE of Katsuura, Japan",earthquake,,6,0.15,14,reviewed,us,us
2014-06-28T05:51:06.230Z,36.3694,138.9887,155.62,4.6,mb,,101,0.651,0.59,us,usc000rn8g,2015-01-30T04:11:12.419Z,"4 km S of Kanekomachi, Japan",earthquake,,4.3,0.062,81,reviewed,us,us
2014-06-28T07:11:50.120Z,35.9235,140.9747,39.11,4.8,mb,,108,0.816,1.41,us,usc000rn8z,2015-01-31T00:04:28.509Z,"24 km NNE of Hasaki, Japan",earthquake,,5,0.057,100,reviewed,us,us
2014-07-02T22:29:49.220Z,35.3716,140.0692,60.38,4.5,mb,,115,1.908,0.51,us,usb000rvwy,2014-10-04T19:59:51.000Z,"12 km E of Kisarazu, Japan",earthquake,,6.3,0.074,54,reviewed,us,us
2014-07-07T18:09:18.750Z,35.4244,140.835,50.37,4.7,mb,,142,2.403,0.57,us,usb000rv4w,2014-10-04T19:59:59.000Z,"34 km S of Hasaki, Japan",earthquake,,8.4,0.388,2,reviewed,us,us
2014-07-14T15:57:14.960Z,33.0769,141.8452,10,4.6,mb,,112,1.705,0.46,us,usb000rwuj,2014-10-10T08:02:18.000Z,"269 km SSE of Katsuura, Japan",earthquake,,1.9,0.193,13,reviewed,us,us
2014-07-19T01:42:53.790Z,36.0302,140.1164,66.4,4.6,mb,,119,1.623,0.8,us,usb000rufw,2015-05-20T04:12:43.835Z,"5 km WSW of Naka, Japan",earthquake,,3.1,0.1,51,reviewed,us,us
2014-07-20T13:30:21.290Z,32.1242,134.3928,26.32,4.6,mb,,55,3.13,0.47,us,usb000russ,2014-10-17T21:12:12.000Z,"130 km S of Muroto-misakicho, Japan",earthquake,,5.1,0.157,14,reviewed,us,us
2014-07-21T15:58:02.980Z,35.9561,137.8883,10,4.7,mb,,99,0.639,0.42,us,usb000rz5l,2014-10-17T21:12:13.000Z,"10 km WSW of Tatsuno, Japan",earthquake,,1.9,0.274,9,reviewed,us,us
2014-07-21T23:38:17.630Z,35.4329,141.139,30.72,4.5,mb,,118,2.559,0.92,us,usb000rz64,2014-10-17T21:12:14.000Z,"43 km SE of Hasaki, Japan",earthquake,,5.1,0.097,32,reviewed,us,us
2014-07-27T05:58:14.890Z,33.1248,140.5182,59.87,4.6,mb,,154,0.591,0.93,us,usb000s16i,2014-10-25T01:49:39.000Z,"214 km SSE of Tateyama, Japan",earthquake,,7.9,0.206,7,reviewed,us,us
2014-07-27T18:09:10.320Z,35.4823,140.6271,58.01,4.7,mb,,122,2.227,0.68,us,usb000rxrz,2015-01-30T08:26:12.013Z,"23 km SE of Narut?, Japan",earthquake,,9.3,0.142,16,reviewed,us,us
2014-07-28T06:15:37.660Z,34.7231,139.2809,35,4.6,mb,,113,1.663,1.22,us,usb000s19c,2014-10-25T01:49:40.000Z,"31 km E of Shimoda, Japan",earthquake,,2,0.315,3,reviewed,us,us
2014-07-29T20:05:16.440Z,35.6281,140.186,69.36,4.8,mb,,98,1.842,0.78,us,usb000s1ej,2014-10-25T01:49:43.000Z,"2 km SE of Yotsukaid?, Japan",earthquake,,6.7,0.094,35,reviewed,us,us
2014-08-02T16:09:56.580Z,33.2997,131.6528,94.87,4.7,mb,,56,0.673,0.82,us,usb000s2qe,2014-10-29T19:52:54.000Z,"7 km NNW of Tsurusaki, Japan",earthquake,,6.2,0.134,17,reviewed,us,us
2014-08-04T19:36:36.950Z,32.6011,140.6833,68.89,4.7,mb,,124,0.893,0.55,us,usb000s056,2014-10-29T19:53:00.000Z,"274 km SSE of Tateyama, Japan",earthquake,,5.8,0.05,132,reviewed,us,us
2014-08-12T00:47:22.360Z,34.2586,140.3887,86.63,4.7,mb,,121,1.237,0.68,us,usb000s220,2014-11-07T21:47:40.000Z,"93 km SSE of Tateyama, Japan",earthquake,,7.3,0.092,42,reviewed,us,us
2014-08-13T22:51:28.660Z,33.8501,131.888,81.85,4.5,mb,,77,1.112,0.48,us,usb000s2hh,2014-11-15T04:07:07.000Z,"12 km SSW of Hikari, Japan",earthquake,,6.4,0.096,34,reviewed,us,us
2014-08-15T18:45:04.050Z,36.353,140.9326,39.15,4.5,mb,,138,2.204,0.58,us,usc000s7de,2014-11-15T04:07:10.000Z,"31 km E of ?arai, Japan",earthquake,,8.6,0.18,11,reviewed,us,us
2014-08-20T19:38:25.260Z,33.1969,138.1144,307.89,5.2,mb,,20,1.402,0.72,us,usb000s4nk,2014-11-22T02:06:23.000Z,"156 km S of ?yama, Japan",earthquake,7.5,2.8,0.027,484,reviewed,us,us
2014-08-24T08:26:51.330Z,36.0113,139.7891,82.81,4.7,mb,,101,1.382,0.49,us,usb000s5tb,2015-04-12T04:29:56.636Z,"4 km NE of Kasukabe, Japan",earthquake,5.8,5.2,0.065,73,reviewed,us,us
2014-08-25T18:42:19.280Z,34.353,134.9298,27.59,4.6,mb,,75,3.454,0.82,us,usb000s9qx,2014-11-22T02:06:36.000Z,"3 km ENE of Sumoto, Japan",earthquake,5.7,6,0.173,10,reviewed,us,us
2014-08-27T10:25:54.850Z,35.3737,141.2723,30.98,4.6,mb,,127,2.556,0.64,us,usb000sadk,2014-11-29T00:09:16.000Z,"56 km SE of Hasaki, Japan",earthquake,4.9,6.1,0.141,16,reviewed,us,us
2014-08-28T19:14:35.550Z,32.0864,132.0682,20,5.8,mww,,18,1.443,1.27,us,usc000s7q8,2020-07-10T19:12:57.679Z,"53 km E of Takanabe, Japan",earthquake,5.9,1.7,,,reviewed,us,us
2014-08-28T19:32:00.400Z,31.918,132.0843,10,4.5,mb,,117,1.577,1.44,us,usb000saq0,2014-11-29T00:09:18.000Z,"60 km ESE of Takanabe, Japan",earthquake,7.2,1.9,0.171,13,reviewed,us,us
2014-09-03T10:11:15.290Z,35.3204,141.2211,23.7,4.8,mb,,109,2.489,0.86,us,usc000s98m,2014-12-05T23:36:30.040Z,"57 km SE of Hasaki, Japan",earthquake,6.3,4.6,0.064,77,reviewed,us,us
2014-09-09T02:43:13.940Z,35.6166,140.5692,68.65,4.6,mb,,83,2.123,0.55,us,usb000sdz6,2014-12-05T23:36:40.040Z,"9 km S of Y?kaichiba, Japan",earthquake,5.3,5.9,0.122,23,reviewed,us,us
2014-09-16T03:28:30.310Z,36.0873,139.8502,49.94,5.5,mww,,32,0.31,0.71,us,usb000scur,2020-07-07T22:58:37.933Z,"4 km ESE of Sakai, Japan",earthquake,4.6,2.3,,,reviewed,us,us
2014-09-22T07:13:39.060Z,31.4608,141.8306,10,4.7,mb,,102,2.374,0.83,us,usb000sew3,2014-12-19T00:05:25.040Z,"Izu Islands, Japan region",earthquake,7.2,1.8,0.06,90,reviewed,us,us
2014-09-23T11:04:29.380Z,31.3695,141.7606,10,4.8,mb,,107,2.398,0.83,us,usb000sf7v,2014-12-19T00:05:27.040Z,"Izu Islands, Japan region",earthquake,6.8,1.8,0.049,153,reviewed,us,us
2014-09-24T22:29:25.830Z,35.0716,141.4264,24.68,4.5,mb,,122,1.533,0.46,us,usb000sfqy,2014-12-20T00:53:56.040Z,"near the east coast of Honshu, Japan",earthquake,6.4,6,0.14,17,reviewed,us,us
2014-09-28T06:09:31.670Z,36.1824,140.1195,52.22,4.5,mb,,116,0.075,0.72,us,usb000sgu0,2014-12-20T00:54:01.040Z,"2 km SE of Tsukuba, Japan",earthquake,3.4,3.9,0.145,15,reviewed,us,us
2014-09-30T00:41:56.040Z,32.3206,141.834,10,4.5,mb,,171,1.878,0.56,us,usb000sknn,2014-12-20T00:54:03.040Z,"Izu Islands, Japan region",earthquake,8.2,1.9,0.163,13,reviewed,us,us
2014-10-04T17:50:32.930Z,31.4106,141.6044,10,4.5,mb,,121,2.278,0.78,us,usb000smt3,2014-12-23T01:42:02.040Z,"Izu Islands, Japan region",earthquake,5.2,1.9,0.15,16,reviewed,us,us
2014-10-11T20:28:08.150Z,35.6642,140.8939,22.75,4.5,mb,,135,0.803,0.77,us,usb000sq0s,2015-01-06T23:49:51.040Z,"9 km SE of Hasaki, Japan",earthquake,5.5,6.1,0.157,14,reviewed,us,us
2014-10-13T15:41:19.080Z,36.2106,140.9481,34.46,4.6,mb,,135,0.612,0.71,us,usb000slly,2015-01-06T23:49:55.040Z,"34 km ESE of ?arai, Japan",earthquake,4.7,4,0.103,31,reviewed,us,us
